attribute_id,attribute,hero_id,hero_name,level,value
tech_duration,Tech Duration Multiplier,3,Vindicta,16,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,17,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,18,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,19,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,20,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,21,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,22,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,23,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,24,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,25,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,26,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,27,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,28,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,29,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,30,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,31,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,32,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,33,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,34,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,35,1.0
tech_duration,Tech Duration Multiplier,3,Vindicta,36,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,1,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,2,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,3,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,4,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,5,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,6,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,7,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,8,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,9,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,10,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,11,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,12,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,13,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,14,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,15,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,16,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,17,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,18,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,19,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,20,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,21,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,22,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,23,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,24,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,25,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,26,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,27,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,28,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,29,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,30,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,31,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,32,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,33,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,34,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,35,1.0
tech_duration,Tech Duration Multiplier,35,Viscous,36,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,1,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,2,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,3,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,4,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,5,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,6,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,7,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,8,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,9,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,10,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,11,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,12,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,13,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,14,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,15,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,16,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,17,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,18,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,19,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,20,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,21,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,22,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,23,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,24,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,25,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,26,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,27,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,28,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,29,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,30,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,31,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,32,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,33,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,34,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,35,1.0
tech_duration,Tech Duration Multiplier,58,Vyper,36,1.0
tech_duration,Tech Duration Multiplier,25,Warden,1,1.0
tech_duration,Tech Duration Multiplier,25,Warden,2,1.0
tech_duration,Tech Duration Multiplier,25,Warden,3,1.0
tech_duration,Tech Duration Multiplier,25,Warden,4,1.0
tech_duration,Tech Duration Multiplier,25,Warden,5,1.0
tech_duration,Tech Duration Multiplier,25,Warden,6,1.0
tech_duration,Tech Duration Multiplier,25,Warden,7,1.0
tech_duration,Tech Duration Multiplier,25,Warden,8,1.0
tech_duration,Tech Duration Multiplier,25,Warden,9,1.0
tech_duration,Tech Duration Multiplier,25,Warden,10,1.0
tech_duration,Tech Duration Multiplier,25,Warden,11,1.0
tech_duration,Tech Duration Multiplier,25,Warden,12,1.0
tech_duration,Tech Duration Multiplier,25,Warden,13,1.0
tech_duration,Tech Duration Multiplier,25,Warden,14,1.0
tech_duration,Tech Duration Multiplier,25,Warden,15,1.0
tech_duration,Tech Duration Multiplier,25,Warden,16,1.0
tech_duration,Tech Duration Multiplier,25,Warden,17,1.0
tech_duration,Tech Duration Multiplier,25,Warden,18,1.0
tech_duration,Tech Duration Multiplier,25,Warden,19,1.0
tech_duration,Tech Duration Multiplier,25,Warden,20,1.0
tech_duration,Tech Duration Multiplier,25,Warden,21,1.0
tech_duration,Tech Duration Multiplier,25,Warden,22,1.0
tech_duration,Tech Duration Multiplier,25,Warden,23,1.0
tech_duration,Tech Duration Multiplier,25,Warden,24,1.0
tech_duration,Tech Duration Multiplier,25,Warden,25,1.0
tech_duration,Tech Duration Multiplier,25,Warden,26,1.0
tech_duration,Tech Duration Multiplier,25,Warden,27,1.0
tech_duration,Tech Duration Multiplier,25,Warden,28,1.0
tech_duration,Tech Duration Multiplier,25,Warden,29,1.0
tech_duration,Tech Duration Multiplier,25,Warden,30,1.0
tech_duration,Tech Duration Multiplier,25,Warden,31,1.0
tech_duration,Tech Duration Multiplier,25,Warden,32,1.0
tech_duration,Tech Duration Multiplier,25,Warden,33,1.0
tech_duration,Tech Duration Multiplier,25,Warden,34,1.0
tech_duration,Tech Duration Multiplier,25,Warden,35,1.0
tech_duration,Tech Duration Multiplier,25,Warden,36,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,1,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,2,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,3,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,4,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,5,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,6,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,7,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,8,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,9,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,10,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,11,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,12,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,13,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,14,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,15,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,16,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,17,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,18,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,19,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,20,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,21,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,22,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,23,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,24,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,25,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,26,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,27,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,28,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,29,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,30,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,31,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,32,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,33,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,34,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,35,1.0
tech_duration,Tech Duration Multiplier,7,Wraith,36,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,1,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,2,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,3,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,4,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,5,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,6,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,7,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,8,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,9,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,10,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,11,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,12,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,13,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,14,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,15,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,16,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,17,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,18,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,19,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,20,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,21,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,22,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,23,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,24,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,25,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,26,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,27,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,28,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,29,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,30,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,31,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,32,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,33,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,34,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,35,1.0
tech_duration,Tech Duration Multiplier,27,Yamato,36,1.0
bullet_damage,Bullet Damage,6,Abrams,1,3.6
bullet_damage,Bullet Damage,6,Abrams,2,3.7
bullet_damage,Bullet Damage,6,Abrams,3,3.8
bullet_damage,Bullet Damage,6,Abrams,4,3.9
bullet_damage,Bullet Damage,6,Abrams,5,4.0
bullet_damage,Bullet Damage,6,Abrams,6,4.1
bullet_damage,Bullet Damage,6,Abrams,7,4.2
bullet_damage,Bullet Damage,6,Abrams,8,4.3
bullet_damage,Bullet Damage,6,Abrams,9,4.4
bullet_damage,Bullet Damage,6,Abrams,10,4.5
bullet_damage,Bullet Damage,6,Abrams,11,4.6
bullet_damage,Bullet Damage,6,Abrams,12,4.7
bullet_damage,Bullet Damage,6,Abrams,13,4.8
bullet_damage,Bullet Damage,6,Abrams,14,4.9
bullet_damage,Bullet Damage,6,Abrams,15,5.0
bullet_damage,Bullet Damage,6,Abrams,16,5.1
bullet_damage,Bullet Damage,6,Abrams,17,5.2
bullet_damage,Bullet Damage,6,Abrams,18,5.3
bullet_damage,Bullet Damage,6,Abrams,19,5.4
bullet_damage,Bullet Damage,6,Abrams,20,5.5
bullet_damage,Bullet Damage,6,Abrams,21,5.6
bullet_damage,Bullet Damage,6,Abrams,22,5.7
bullet_damage,Bullet Damage,6,Abrams,23,5.8
bullet_damage,Bullet Damage,6,Abrams,24,5.9
bullet_damage,Bullet Damage,6,Abrams,25,6.0
bullet_damage,Bullet Damage,6,Abrams,26,6.1
bullet_damage,Bullet Damage,6,Abrams,27,6.2
bullet_damage,Bullet Damage,6,Abrams,28,6.3
bullet_damage,Bullet Damage,6,Abrams,29,6.4
bullet_damage,Bullet Damage,6,Abrams,30,6.5
bullet_damage,Bullet Damage,6,Abrams,31,6.6
bullet_damage,Bullet Damage,6,Abrams,32,6.7
bullet_damage,Bullet Damage,6,Abrams,33,6.8
bullet_damage,Bullet Damage,6,Abrams,34,6.9
bullet_damage,Bullet Damage,6,Abrams,35,7.0
bullet_damage,Bullet Damage,6,Abrams,36,7.1
bullet_damage,Bullet Damage,77,Apollo,1,18.5
bullet_damage,Bullet Damage,77,Apollo,2,19.325
bullet_damage,Bullet Damage,77,Apollo,3,20.15
bullet_damage,Bullet Damage,77,Apollo,4,20.975
bullet_damage,Bullet Damage,77,Apollo,5,21.8
bullet_damage,Bullet Damage,77,Apollo,6,22.625
bullet_damage,Bullet Damage,77,Apollo,7,23.45
bullet_damage,Bullet Damage,77,Apollo,8,24.275
bullet_damage,Bullet Damage,77,Apollo,9,25.1
bullet_damage,Bullet Damage,77,Apollo,10,25.925
bullet_damage,Bullet Damage,77,Apollo,11,26.75
bullet_damage,Bullet Damage,77,Apollo,12,27.575
bullet_damage,Bullet Damage,77,Apollo,13,28.4
bullet_damage,Bullet Damage,77,Apollo,14,29.225
bullet_damage,Bullet Damage,77,Apollo,15,30.05
bullet_damage,Bullet Damage,77,Apollo,16,30.875
bullet_damage,Bullet Damage,77,Apollo,17,31.7
bullet_damage,Bullet Damage,77,Apollo,18,32.525
bullet_damage,Bullet Damage,77,Apollo,19,33.35
bullet_damage,Bullet Damage,77,Apollo,20,34.175
bullet_damage,Bullet Damage,77,Apollo,21,35.0
bullet_damage,Bullet Damage,77,Apollo,22,35.825
bullet_damage,Bullet Damage,77,Apollo,23,36.65
bullet_damage,Bullet Damage,77,Apollo,24,37.475
bullet_damage,Bullet Damage,77,Apollo,25,38.3
bullet_damage,Bullet Damage,77,Apollo,26,39.125
bullet_damage,Bullet Damage,77,Apollo,27,39.95
bullet_damage,Bullet Damage,77,Apollo,28,40.775
bullet_damage,Bullet Damage,77,Apollo,29,41.6
bullet_damage,Bullet Damage,77,Apollo,30,42.425
bullet_damage,Bullet Damage,77,Apollo,31,43.25
bullet_damage,Bullet Damage,77,Apollo,32,44.075
bullet_damage,Bullet Damage,77,Apollo,33,44.9
bullet_damage,Bullet Damage,77,Apollo,34,45.725
bullet_damage,Bullet Damage,77,Apollo,35,46.55
bullet_damage,Bullet Damage,77,Apollo,36,47.375
bullet_damage,Bullet Damage,15,Bebop,1,4.98
bullet_damage,Bullet Damage,15,Bebop,2,5.095
bullet_damage,Bullet Damage,15,Bebop,3,5.21
bullet_damage,Bullet Damage,15,Bebop,4,5.325
bullet_damage,Bullet Damage,15,Bebop,5,5.44
bullet_damage,Bullet Damage,15,Bebop,6,5.555
bullet_damage,Bullet Damage,15,Bebop,7,5.67
bullet_damage,Bullet Damage,15,Bebop,8,5.785
bullet_damage,Bullet Damage,15,Bebop,9,5.9
bullet_damage,Bullet Damage,15,Bebop,10,6.015
bullet_damage,Bullet Damage,15,Bebop,11,6.13
bullet_damage,Bullet Damage,15,Bebop,12,6.245
bullet_damage,Bullet Damage,15,Bebop,13,6.36
bullet_damage,Bullet Damage,15,Bebop,14,6.475
bullet_damage,Bullet Damage,15,Bebop,15,6.59
bullet_damage,Bullet Damage,15,Bebop,16,6.705
bullet_damage,Bullet Damage,15,Bebop,17,6.82
bullet_damage,Bullet Damage,15,Bebop,18,6.935
bullet_damage,Bullet Damage,15,Bebop,19,7.05
bullet_damage,Bullet Damage,15,Bebop,20,7.165
bullet_damage,Bullet Damage,15,Bebop,21,7.28
bullet_damage,Bullet Damage,15,Bebop,22,7.395
bullet_damage,Bullet Damage,15,Bebop,23,7.51
bullet_damage,Bullet Damage,15,Bebop,24,7.625
bullet_damage,Bullet Damage,15,Bebop,25,7.74
bullet_damage,Bullet Damage,15,Bebop,26,7.855
bullet_damage,Bullet Damage,15,Bebop,27,7.97
bullet_damage,Bullet Damage,15,Bebop,28,8.085
bullet_damage,Bullet Damage,15,Bebop,29,8.2
bullet_damage,Bullet Damage,15,Bebop,30,8.315
bullet_damage,Bullet Damage,15,Bebop,31,8.43
bullet_damage,Bullet Damage,15,Bebop,32,8.545
bullet_damage,Bullet Damage,15,Bebop,33,8.66
bullet_damage,Bullet Damage,15,Bebop,34,8.775
bullet_damage,Bullet Damage,15,Bebop,35,8.89
bullet_damage,Bullet Damage,15,Bebop,36,9.005
bullet_damage,Bullet Damage,72,Billy,1,6.3
bullet_damage,Bullet Damage,72,Billy,2,6.442
bullet_damage,Bullet Damage,72,Billy,3,6.584
bullet_damage,Bullet Damage,72,Billy,4,6.726
bullet_damage,Bullet Damage,72,Billy,5,6.868
bullet_damage,Bullet Damage,72,Billy,6,7.01
bullet_damage,Bullet Damage,72,Billy,7,7.152
bullet_damage,Bullet Damage,72,Billy,8,7.294
bullet_damage,Bullet Damage,72,Billy,9,7.436
bullet_damage,Bullet Damage,72,Billy,10,7.578
bullet_damage,Bullet Damage,72,Billy,11,7.72
bullet_damage,Bullet Damage,72,Billy,12,7.862
bullet_damage,Bullet Damage,72,Billy,13,8.004
bullet_damage,Bullet Damage,72,Billy,14,8.146
bullet_damage,Bullet Damage,72,Billy,15,8.288
bullet_damage,Bullet Damage,72,Billy,16,8.43
bullet_damage,Bullet Damage,72,Billy,17,8.572
bullet_damage,Bullet Damage,72,Billy,18,8.714
bullet_damage,Bullet Damage,72,Billy,19,8.856
bullet_damage,Bullet Damage,72,Billy,20,8.998
bullet_damage,Bullet Damage,72,Billy,21,9.14
bullet_damage,Bullet Damage,72,Billy,22,9.282
bullet_damage,Bullet Damage,72,Billy,23,9.424
bullet_damage,Bullet Damage,72,Billy,24,9.566
bullet_damage,Bullet Damage,72,Billy,25,9.708
bullet_damage,Bullet Damage,72,Billy,26,9.85
bullet_damage,Bullet Damage,72,Billy,27,9.992
bullet_damage,Bullet Damage,72,Billy,28,10.134
bullet_damage,Bullet Damage,72,Billy,29,10.276
bullet_damage,Bullet Damage,72,Billy,30,10.418
bullet_damage,Bullet Damage,72,Billy,31,10.56
bullet_damage,Bullet Damage,72,Billy,32,10.702
bullet_damage,Bullet Damage,72,Billy,33,10.844
bullet_damage,Bullet Damage,72,Billy,34,10.986
bullet_damage,Bullet Damage,72,Billy,35,11.128
bullet_damage,Bullet Damage,72,Billy,36,11.27
bullet_damage,Bullet Damage,16,Calico,1,1.84
bullet_damage,Bullet Damage,16,Calico,2,1.883
bullet_damage,Bullet Damage,16,Calico,3,1.926
bullet_damage,Bullet Damage,16,Calico,4,1.969
bullet_damage,Bullet Damage,16,Calico,5,2.012
bullet_damage,Bullet Damage,16,Calico,6,2.055
bullet_damage,Bullet Damage,16,Calico,7,2.098
bullet_damage,Bullet Damage,16,Calico,8,2.141
bullet_damage,Bullet Damage,16,Calico,9,2.184
bullet_damage,Bullet Damage,16,Calico,10,2.227
bullet_damage,Bullet Damage,16,Calico,11,2.27
bullet_damage,Bullet Damage,16,Calico,12,2.313
bullet_damage,Bullet Damage,16,Calico,13,2.356
bullet_damage,Bullet Damage,16,Calico,14,2.399
bullet_damage,Bullet Damage,16,Calico,15,2.442
bullet_damage,Bullet Damage,16,Calico,16,2.485
bullet_damage,Bullet Damage,16,Calico,17,2.528
bullet_damage,Bullet Damage,16,Calico,18,2.571
bullet_damage,Bullet Damage,16,Calico,19,2.614
bullet_damage,Bullet Damage,16,Calico,20,2.657
bullet_damage,Bullet Damage,16,Calico,21,2.7
bullet_damage,Bullet Damage,16,Calico,22,2.743
bullet_damage,Bullet Damage,16,Calico,23,2.786
bullet_damage,Bullet Damage,16,Calico,24,2.829
bullet_damage,Bullet Damage,16,Calico,25,2.872
bullet_damage,Bullet Damage,16,Calico,26,2.915
bullet_damage,Bullet Damage,16,Calico,27,2.958
bullet_damage,Bullet Damage,16,Calico,28,3.001
bullet_damage,Bullet Damage,16,Calico,29,3.044
bullet_damage,Bullet Damage,16,Calico,30,3.087
bullet_damage,Bullet Damage,16,Calico,31,3.13
bullet_damage,Bullet Damage,16,Calico,32,3.173
bullet_damage,Bullet Damage,16,Calico,33,3.216
bullet_damage,Bullet Damage,16,Calico,34,3.259
bullet_damage,Bullet Damage,16,Calico,35,3.302
bullet_damage,Bullet Damage,16,Calico,36,3.345
bullet_damage,Bullet Damage,81,Celeste,1,18.0
bullet_damage,Bullet Damage,81,Celeste,2,18.82
bullet_damage,Bullet Damage,81,Celeste,3,19.64
bullet_damage,Bullet Damage,81,Celeste,4,20.46
bullet_damage,Bullet Damage,81,Celeste,5,21.28
bullet_damage,Bullet Damage,81,Celeste,6,22.1
bullet_damage,Bullet Damage,81,Celeste,7,22.92
bullet_damage,Bullet Damage,81,Celeste,8,23.74
bullet_damage,Bullet Damage,81,Celeste,9,24.56
bullet_damage,Bullet Damage,81,Celeste,10,25.38
bullet_damage,Bullet Damage,81,Celeste,11,26.2
bullet_damage,Bullet Damage,81,Celeste,12,27.02
bullet_damage,Bullet Damage,81,Celeste,13,27.84
bullet_damage,Bullet Damage,81,Celeste,14,28.66
bullet_damage,Bullet Damage,81,Celeste,15,29.48
bullet_damage,Bullet Damage,81,Celeste,16,30.3
bullet_damage,Bullet Damage,81,Celeste,17,31.12
bullet_damage,Bullet Damage,81,Celeste,18,31.94
bullet_damage,Bullet Damage,81,Celeste,19,32.76
bullet_damage,Bullet Damage,81,Celeste,20,33.58
bullet_damage,Bullet Damage,81,Celeste,21,34.4
bullet_damage,Bullet Damage,81,Celeste,22,35.22
bullet_damage,Bullet Damage,81,Celeste,23,36.04
bullet_damage,Bullet Damage,81,Celeste,24,36.86
bullet_damage,Bullet Damage,81,Celeste,25,37.68
bullet_damage,Bullet Damage,81,Celeste,26,38.5
bullet_damage,Bullet Damage,81,Celeste,27,39.32
bullet_damage,Bullet Damage,81,Celeste,28,40.14
bullet_damage,Bullet Damage,81,Celeste,29,40.96
bullet_damage,Bullet Damage,81,Celeste,30,41.78
bullet_damage,Bullet Damage,81,Celeste,31,42.6
bullet_damage,Bullet Damage,81,Celeste,32,43.42
bullet_damage,Bullet Damage,81,Celeste,33,44.24
bullet_damage,Bullet Damage,81,Celeste,34,45.06
bullet_damage,Bullet Damage,81,Celeste,35,45.88
bullet_damage,Bullet Damage,81,Celeste,36,46.7
bullet_damage,Bullet Damage,64,Drifter,1,19.5
bullet_damage,Bullet Damage,64,Drifter,2,20.116
bullet_damage,Bullet Damage,64,Drifter,3,20.732
bullet_damage,Bullet Damage,64,Drifter,4,21.348
bullet_damage,Bullet Damage,64,Drifter,5,21.964
bullet_damage,Bullet Damage,64,Drifter,6,22.58
bullet_damage,Bullet Damage,64,Drifter,7,23.196
bullet_damage,Bullet Damage,64,Drifter,8,23.812
bullet_damage,Bullet Damage,64,Drifter,9,24.428
bullet_damage,Bullet Damage,64,Drifter,10,25.044
bullet_damage,Bullet Damage,64,Drifter,11,25.66
bullet_damage,Bullet Damage,64,Drifter,12,26.276
bullet_damage,Bullet Damage,64,Drifter,13,26.892
bullet_damage,Bullet Damage,64,Drifter,14,27.508
bullet_damage,Bullet Damage,64,Drifter,15,28.124
bullet_damage,Bullet Damage,64,Drifter,16,28.74
bullet_damage,Bullet Damage,64,Drifter,17,29.356
bullet_damage,Bullet Damage,64,Drifter,18,29.972
bullet_damage,Bullet Damage,64,Drifter,19,30.588
bullet_damage,Bullet Damage,64,Drifter,20,31.204
bullet_damage,Bullet Damage,64,Drifter,21,31.82
bullet_damage,Bullet Damage,64,Drifter,22,32.436
bullet_damage,Bullet Damage,64,Drifter,23,33.052
bullet_damage,Bullet Damage,64,Drifter,24,33.668
bullet_damage,Bullet Damage,64,Drifter,25,34.284
bullet_damage,Bullet Damage,64,Drifter,26,34.9
bullet_damage,Bullet Damage,64,Drifter,27,35.516
bullet_damage,Bullet Damage,64,Drifter,28,36.132
bullet_damage,Bullet Damage,64,Drifter,29,36.748
bullet_damage,Bullet Damage,64,Drifter,30,37.364
bullet_damage,Bullet Damage,64,Drifter,31,37.98
bullet_damage,Bullet Damage,64,Drifter,32,38.596
bullet_damage,Bullet Damage,64,Drifter,33,39.212
bullet_damage,Bullet Damage,64,Drifter,34,39.828
bullet_damage,Bullet Damage,64,Drifter,35,40.444
bullet_damage,Bullet Damage,64,Drifter,36,41.06
bullet_damage,Bullet Damage,11,Dynamo,1,12.6
bullet_damage,Bullet Damage,11,Dynamo,2,13.1
bullet_damage,Bullet Damage,11,Dynamo,3,13.6
bullet_damage,Bullet Damage,11,Dynamo,4,14.1
bullet_damage,Bullet Damage,11,Dynamo,5,14.6
bullet_damage,Bullet Damage,11,Dynamo,6,15.1
bullet_damage,Bullet Damage,11,Dynamo,7,15.6
bullet_damage,Bullet Damage,11,Dynamo,8,16.1
bullet_damage,Bullet Damage,11,Dynamo,9,16.6
bullet_damage,Bullet Damage,11,Dynamo,10,17.1
bullet_damage,Bullet Damage,11,Dynamo,11,17.6
bullet_damage,Bullet Damage,11,Dynamo,12,18.1
bullet_damage,Bullet Damage,11,Dynamo,13,18.6
bullet_damage,Bullet Damage,11,Dynamo,14,19.1
bullet_damage,Bullet Damage,11,Dynamo,15,19.6
bullet_damage,Bullet Damage,11,Dynamo,16,20.1
bullet_damage,Bullet Damage,11,Dynamo,17,20.6
bullet_damage,Bullet Damage,11,Dynamo,18,21.1
bullet_damage,Bullet Damage,11,Dynamo,19,21.6
bullet_damage,Bullet Damage,11,Dynamo,20,22.1
bullet_damage,Bullet Damage,11,Dynamo,21,22.6
bullet_damage,Bullet Damage,11,Dynamo,22,23.1
bullet_damage,Bullet Damage,11,Dynamo,23,23.6
bullet_damage,Bullet Damage,11,Dynamo,24,24.1
bullet_damage,Bullet Damage,11,Dynamo,25,24.6
bullet_damage,Bullet Damage,11,Dynamo,26,25.1
